profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	terminal_success	activation_get_status	store_evidence_status	expected_rid	actual_rid	rid_status	decrypt_status	workload_status	request_payload_bytes	request_payload_sha256	payload_evidence_status	container_hostname	worker_started_this_invocation	kms_contacted	enclave_key_cache_hit	function_cache_hit	cfunc_decrypt_executed	fresh_placement_eligible	warm_reuse_eligible	analysis_eligible	quality_reason	measurement_sequence	client_start_unix_ns	client_end_unix_ns	client_elapsed_ms	activation_duration_ms	c_req_bytes	c_key_bytes	c_out_bytes	ct_bytes	worker_keypath_dur_ns	worker_wait_kms_dur_ns	kms_verify_dur_ns	kms_key_release_dur_ns	kms_total_dur_ns	quote_gen_dur_ns	worker_exec_dur_ns	worker_invoke_dur_ns	adapter_invoke_dur_ns	function_key_decap_cycles	cfunc_aes_gcm_cycles	wasm_load_cycles	wasm_instantiate_cycles	input_key_decap_cycles	input_aes_gcm_cycles	workload_core_cycles	output_kem_cycles	output_aes_gcm_cycles	function_key_decap_duration_ns	cfunc_aes_gcm_duration_ns	wasm_load_duration_ns	wasm_instantiate_duration_ns	input_key_decap_duration_ns	input_aes_gcm_duration_ns	workload_core_duration_ns	output_kem_duration_ns	output_aes_gcm_duration_ns	tsc_hz	tsc_frequency_method
asyncs	65536	24	warm_followup	5	s65536-g024-warm05	b3cc234d15c44d128c234d15c40d123d	/guest/c2_asyncs_sleep50_r340_s65536_g024	0.0.1@1784515959719	e042d53efeaf85eac51c5834e1d26aad44e828180ec1b2ccec719541863a36fa	true	200	present	365cbc1f32867091867e3ded29347b4028e07ba6cd65229d2bded9cdcd0a9b34	365cbc1f32867091867e3ded29347b4028e07ba6cd65229d2bded9cdcd0a9b34	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	dfbe1b257458	false	false	true	true	false	false	true	true	ok	558	1784516276517821400	1784516276590107241	72.286053	59	1052	263	573	65	212	0	0	0	0	0	54470719	54599428	55188152	0	0	3469508	298775	6478617	3795	135224143	573368	5938	0	0	1285025	110659	2399529	1405	50083895	212362	2199	2699952589	calibrated_monotonic_raw_20ms
asyncs	262144	24	fresh_first_use	0	s262144-g024-fresh	dedaa5b7267d4b239aa5b7267d6b23cf	/guest/c2_asyncs_sleep50_r340_s262144_g024	0.0.1@1784515966028	65de86ace7f13a6e5308d26f2a7b1696ad04a4a3569aa17263fd63c1a5a462f6	true	200	present	e20c1bed7a088b4cc42c56a739c1718971d404b3a784c9f033edc29cbef0ae39	e20c1bed7a088b4cc42c56a739c1718971d404b3a784c9f033edc29cbef0ae39	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	bff930e6885b	false	true	false	false	true	true	false	true	ok	559	1784516276858727436	1784516278008261594	1149.534453	905	1052	263	573	65	782266749	34054925	29855629	2651192	32507251	747782527	68157734	850940262	862123755	13261566	507520	8388461	688790	17817055	11925	135370809	982414	11352	4911861	187976	3106945	255116	6599138	4416	50139079	363869	4204	2699906125	calibrated_monotonic_raw_20ms
asyncs	262144	24	warm_followup	1	s262144-g024-warm01	7e0e9c8434b948868e9c8434b9f88696	/guest/c2_asyncs_sleep50_r340_s262144_g024	0.0.1@1784515966028	65de86ace7f13a6e5308d26f2a7b1696ad04a4a3569aa17263fd63c1a5a462f6	true	200	present	4f87591462eec401cb11270082d47139b618e553ab0d23fc22ec3697ab9cdaa6	4f87591462eec401cb11270082d47139b618e553ab0d23fc22ec3697ab9cdaa6	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	bff930e6885b	false	false	true	true	false	false	true	true	ok	560	1784516278019711834	1784516278102133141	82.420982	65	1052	263	573	65	210	0	0	0	0	0	59067167	59391478	60086568	0	0	6683951	382544	12278472	6545	135246551	1094943	9673	0	0	2475623	141687	4547740	2424	50093056	405548	3582	2699906125	calibrated_monotonic_raw_20ms
asyncs	262144	24	warm_followup	2	s262144-g024-warm02	8be2f0ff119746a2a2f0ff1197a6a228	/guest/c2_asyncs_sleep50_r340_s262144_g024	0.0.1@1784515966028	65de86ace7f13a6e5308d26f2a7b1696ad04a4a3569aa17263fd63c1a5a462f6	true	200	present	05304f779127453549532f81a4b51220c36fc3be4a81953f8243b05832fd0b66	05304f779127453549532f81a4b51220c36fc3be4a81953f8243b05832fd0b66	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	bff930e6885b	false	false	true	true	false	false	true	true	ok	561	1784516278374447003	1784516278454211502	79.764757	60	1052	263	573	65	225	0	0	0	0	0	55132413	55273039	55830031	0	0	3537416	275626	6551319	3177	135209185	632576	6026	0	0	1310199	102087	2426498	1176	50079217	234295	2231	2699906125	calibrated_monotonic_raw_20ms
asyncs	262144	24	warm_followup	3	s262144-g024-warm03	dc967201dba748e1967201dba7c8e166	/guest/c2_asyncs_sleep50_r340_s262144_g024	0.0.1@1784515966028	65de86ace7f13a6e5308d26f2a7b1696ad04a4a3569aa17263fd63c1a5a462f6	true	200	present	484da7f4db5441ce4ce427e3ebbc85b672b7d32092743bfd0ebf337c2536b83e	484da7f4db5441ce4ce427e3ebbc85b672b7d32092743bfd0ebf337c2536b83e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	bff930e6885b	false	false	true	true	false	false	true	true	ok	562	1784516278460573376	1784516278532313708	71.740674	60	1052	263	573	65	226	0	0	0	0	0	54831943	54944333	55508979	0	0	3456657	213127	6444152	3188	135205326	611878	5415	0	0	1280287	78938	2386805	1180	50077787	226629	2005	2699906125	calibrated_monotonic_raw_20ms
asyncs	262144	24	warm_followup	4	s262144-g024-warm04	7ec1d8d323d4435381d8d323d483538c	/guest/c2_asyncs_sleep50_r340_s262144_g024	0.0.1@1784515966028	65de86ace7f13a6e5308d26f2a7b1696ad04a4a3569aa17263fd63c1a5a462f6	true	200	present	15a716131f0e8c22cdcfe90b7203c306799335fbfed73dd9ceacca61702c59fc	15a716131f0e8c22cdcfe90b7203c306799335fbfed73dd9ceacca61702c59fc	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	bff930e6885b	false	false	true	true	false	false	true	true	ok	563	1784516278797258276	1784516278867918563	70.66052	58	1052	263	573	65	191	0	0	0	0	0	54887471	55005102	55562248	0	0	3484545	229340	6513424	3069	135206390	582271	5383	0	0	1290617	84943	2412463	1136	50078181	215663	1993	2699906125	calibrated_monotonic_raw_20ms
asyncs	262144	24	warm_followup	5	s262144-g024-warm05	dc0e3c45321c4da28e3c45321ccda27c	/guest/c2_asyncs_sleep50_r340_s262144_g024	0.0.1@1784515966028	65de86ace7f13a6e5308d26f2a7b1696ad04a4a3569aa17263fd63c1a5a462f6	true	200	present	08bace733639d8277ab2fb1266a1c87b68b009c57de33eb9f6a244f578fd7707	08bace733639d8277ab2fb1266a1c87b68b009c57de33eb9f6a244f578fd7707	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	bff930e6885b	false	false	true	true	false	false	true	true	ok	564	1784516279129095484	1784516279197946008	68.850495	59	1052	263	573	65	230	0	0	0	0	0	54837881	54961150	55505049	0	0	3444684	238395	6418052	3225	135198796	611057	5826	0	0	1275853	88297	2377138	1194	50075369	226325	2157	2699906125	calibrated_monotonic_raw_20ms
asyncs	1048576	24	fresh_first_use	0	s1048576-g024-fresh	70cf4a5ad2e24e848f4a5ad2e28e84a0	/guest/c2_asyncs_sleep50_r340_s1048576_g024	0.0.1@1784515974362	2cc5df94fb63e21099f72e3df5857e37ae03b78e42f8956a9c3ad144339f65c8	true	200	present	9f8b7424a6681873f1e82177ab6a4f7d24b5de894eaa5bcc1ca34cf6f7f0fb92	9f8b7424a6681873f1e82177ab6a4f7d24b5de894eaa5bcc1ca34cf6f7f0fb92	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c802ef7eb492	false	true	false	false	true	true	false	true	ok	565	1784516279465624379	1784516280848271282	1382.647295	1013	1052	263	573	65	871944990	33652619	29889434	2173783	32063574	837855964	64482492	937599862	941227923	6389094	1071610	4008767	412972	8806878	8518	135306301	564799	5422	2366380	396900	1484759	152955	3261874	3154	50114481	209189	2008	2699944146	calibrated_monotonic_raw_20ms
asyncs	1048576	24	warm_followup	1	s1048576-g024-warm01	97815267cffb4611815267cffbf611ae	/guest/c2_asyncs_sleep50_r340_s1048576_g024	0.0.1@1784515974362	2cc5df94fb63e21099f72e3df5857e37ae03b78e42f8956a9c3ad144339f65c8	true	200	present	0f7fe196fdc83bb7a1c10ce0e8bf6cac6a0d94748a750b6d260d7ba2582d981e	0f7fe196fdc83bb7a1c10ce0e8bf6cac6a0d94748a750b6d260d7ba2582d981e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c802ef7eb492	false	false	true	true	false	false	true	true	ok	566	1784516281117990285	1784516281201250754	83.260178	62	1052	263	573	65	295	0	0	0	0	0	56832936	57407155	57961703	0	0	3539813	293881	6453650	3866	135209803	669650	5819	0	0	1311068	108847	2390290	1431	50078740	248023	2155	2699944146	calibrated_monotonic_raw_20ms
asyncs	1048576	24	warm_followup	2	s1048576-g024-warm02	75a41c82ee9849b7a41c82ee9809b721	/guest/c2_asyncs_sleep50_r340_s1048576_g024	0.0.1@1784515974362	2cc5df94fb63e21099f72e3df5857e37ae03b78e42f8956a9c3ad144339f65c8	true	200	present	dfbb1207042d47245aa4d567234f0b0e7cd1c47cce808aaad4ad6bd984303147	dfbb1207042d47245aa4d567234f0b0e7cd1c47cce808aaad4ad6bd984303147	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c802ef7eb492	false	false	true	true	false	false	true	true	ok	567	1784516281464109965	1784516281536316711	72.206714	60	1052	263	573	65	247	0	0	0	0	0	56699097	56966085	57534347	0	0	3547085	247786	6326927	3629	135207670	568680	5333	0	0	1313762	91774	2343354	1344	50077950	210626	1975	2699944146	calibrated_monotonic_raw_20ms
asyncs	1048576	24	warm_followup	3	s1048576-g024-warm03	e05eaa6538364ead9eaa6538369ead6d	/guest/c2_asyncs_sleep50_r340_s1048576_g024	0.0.1@1784515974362	2cc5df94fb63e21099f72e3df5857e37ae03b78e42f8956a9c3ad144339f65c8	true	200	present	61b7c91b6a5114935582024d851e93d13c9ca82ee76aad5f077a1d8e45207d67	61b7c91b6a5114935582024d851e93d13c9ca82ee76aad5f077a1d8e45207d67	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c802ef7eb492	false	false	true	true	false	false	true	true	ok	568	1784516281798813913	1784516281958236345	159.422948	63	1052	263	573	65	203	0	0	0	0	0	58056057	58281707	58847920	0	0	3512595	234254	6461422	3370	135204786	599057	5326	0	0	1300988	86762	2393168	1248	50076882	221877	1972	2699944146	calibrated_monotonic_raw_20ms
asyncs	1048576	24	warm_followup	4	s1048576-g024-warm04	52712c3bb5684f03b12c3bb5688f0356	/guest/c2_asyncs_sleep50_r340_s1048576_g024	0.0.1@1784515974362	2cc5df94fb63e21099f72e3df5857e37ae03b78e42f8956a9c3ad144339f65c8	true	200	present	def4b31608d0908100b2e0add3beec7b418f460895430e130df3dc9fbc12262f	def4b31608d0908100b2e0add3beec7b418f460895430e130df3dc9fbc12262f	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c802ef7eb492	false	false	true	true	false	false	true	true	ok	569	1784516282223990078	1784516282297157916	73.167631	61	1052	263	573	65	284	0	0	0	0	0	56729923	56977529	57546409	0	0	3487793	235768	6576248	3415	135211386	579692	5700	0	0	1291801	87323	2435697	1264	50079327	214705	2111	2699944146	calibrated_monotonic_raw_20ms
asyncs	1048576	24	warm_followup	5	s1048576-g024-warm05	3f144de2f9ac4a83944de2f9ac9a83d4	/guest/c2_asyncs_sleep50_r340_s1048576_g024	0.0.1@1784515974362	2cc5df94fb63e21099f72e3df5857e37ae03b78e42f8956a9c3ad144339f65c8	true	200	present	3f6ba416bbc3542521124a185048895ee733ba2bf3306daa858ba38ddcde1d34	3f6ba416bbc3542521124a185048895ee733ba2bf3306daa858ba38ddcde1d34	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c802ef7eb492	false	false	true	true	false	false	true	true	ok	570	1784516282563338968	1784516282638014163	74.675079	61	1052	263	573	65	243	0	0	0	0	0	56665577	56902713	57456820	0	0	3460094	213477	6351270	3530	135204847	600104	5344	0	0	1281542	79067	2352370	1307	50076905	222265	1979	2699944146	calibrated_monotonic_raw_20ms
asyncs	4194304	24	fresh_first_use	0	s4194304-g024-fresh	7971e44a68c64479b1e44a68c64479b3	/guest/c2_asyncs_sleep50_r340_s4194304_g024	0.0.1@1784515993255	c43c48fb860af55dcc587b73b4145ae90c14c3ca070e3824cba437f9520ab61a	true	200	present	78b0a303a9259b0d80e8ce1e0b05b153726c537beef8f304eb8bb86395b9634f	78b0a303a9259b0d80e8ce1e0b05b153726c537beef8f304eb8bb86395b9634f	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6203cda311d4	false	true	false	false	true	true	false	true	ok	571	1784516282902269653	1784516284759841367	1857.572199	1028	1052	263	573	65	740643058	36628288	33077356	2312338	35390135	703991626	81227570	823823763	825551219	6326737	4242055	3942837	471273	10001302	7192	135307405	596136	6280	2343321	1571188	1460363	174551	3704321	2663	50115685	220799	2326	2699901289	calibrated_monotonic_raw_20ms
asyncs	4194304	24	warm_followup	1	s4194304-g024-warm01	6487606c8ae24ac187606c8ae23ac113	/guest/c2_asyncs_sleep50_r340_s4194304_g024	0.0.1@1784515993255	c43c48fb860af55dcc587b73b4145ae90c14c3ca070e3824cba437f9520ab61a	true	200	present	c4a9859ac816c43bbd36565f0816cf2315457ddc59c27ece2418afdf73611cc0	c4a9859ac816c43bbd36565f0816cf2315457ddc59c27ece2418afdf73611cc0	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6203cda311d4	false	false	true	true	false	false	true	true	ok	572	1784516285032524210	1784516285116923382	84.398894	71	1052	263	573	65	233	0	0	0	0	0	64353206	66383248	66954100	0	0	3569334	342436	6615246	3389	135208146	608764	6212	0	0	1322023	126832	2450180	1255	50078921	225476	2300	2699901289	calibrated_monotonic_raw_20ms
asyncs	4194304	24	warm_followup	2	s4194304-g024-warm02	78764f7f7f284335b64f7f7f28b33593	/guest/c2_asyncs_sleep50_r340_s4194304_g024	0.0.1@1784515993255	c43c48fb860af55dcc587b73b4145ae90c14c3ca070e3824cba437f9520ab61a	true	200	present	553e997f5a41bca9ada1be02d88c7431e3446db63cefe57e61d0f1860123ca1f	553e997f5a41bca9ada1be02d88c7431e3446db63cefe57e61d0f1860123ca1f	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6203cda311d4	false	false	true	true	false	false	true	true	ok	573	1784516285382797075	1784516285467700813	84.903727	70	1052	263	573	65	212	0	0	0	0	0	64135560	64973781	65562776	0	0	3513846	330608	6484756	3341	135210971	603686	6344	0	0	1301472	122451	2401849	1237	50079968	223595	2349	2699901289	calibrated_monotonic_raw_20ms
asyncs	4194304	24	warm_followup	3	s4194304-g024-warm03	84508ef5851744bf908ef5851794bf1f	/guest/c2_asyncs_sleep50_r340_s4194304_g024	0.0.1@1784515993255	c43c48fb860af55dcc587b73b4145ae90c14c3ca070e3824cba437f9520ab61a	true	200	present	38fe55dc9ff415085cc885f13545d37e89b1443263899565cc86009267bfeb5c	38fe55dc9ff415085cc885f13545d37e89b1443263899565cc86009267bfeb5c	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6203cda311d4	false	false	true	true	false	false	true	true	ok	574	1784516285731877069	1784516285812132846	80.255854	69	1052	263	573	65	225	0	0	0	0	0	64266017	65063117	65634328	0	0	3555766	347695	6351290	3283	135211383	577798	5944	0	0	1316998	128780	2352415	1215	50080120	214007	2201	2699901289	calibrated_monotonic_raw_20ms
asyncs	4194304	24	warm_followup	4	s4194304-g024-warm04	41c52e107a394e73852e107a39de733e	/guest/c2_asyncs_sleep50_r340_s4194304_g024	0.0.1@1784515993255	c43c48fb860af55dcc587b73b4145ae90c14c3ca070e3824cba437f9520ab61a	true	200	present	d0674168a6a5c491f4bc976a9c0a69043033185e0821a5471e92bac480894e87	d0674168a6a5c491f4bc976a9c0a69043033185e0821a5471e92bac480894e87	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6203cda311d4	false	false	true	true	false	false	true	true	ok	575	1784516286080551458	1784516286164422991	83.871183	70	1052	263	573	65	213	0	0	0	0	0	64136390	64886879	65451285	0	0	3495935	258522	6424023	3486	135215924	605568	6917	0	0	1294838	95752	2379354	1291	50081802	224292	2561	2699901289	calibrated_monotonic_raw_20ms
asyncs	4194304	24	warm_followup	5	s4194304-g024-warm05	1c80a54d14b3451980a54d14b3f519f2	/guest/c2_asyncs_sleep50_r340_s4194304_g024	0.0.1@1784515993255	c43c48fb860af55dcc587b73b4145ae90c14c3ca070e3824cba437f9520ab61a	true	200	present	7aaf760865df0d202269260bcf42c3a560d91904d70194c2c97ac68067264189	7aaf760865df0d202269260bcf42c3a560d91904d70194c2c97ac68067264189	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	6203cda311d4	false	false	true	true	false	false	true	true	ok	576	1784516286174248683	1784516286258125152	83.876616	69	1052	263	573	65	233	0	0	0	0	0	64188000	64918014	65818945	0	0	3677889	331123	6401272	3014	135203844	637408	6007	0	0	1362230	122642	2370928	1116	50077328	236085	2224	2699901289	calibrated_monotonic_raw_20ms
asyncs	65536	25	fresh_first_use	0	s65536-g025-fresh	80e8d96966c14a4da8d96966c18a4d9f	/guest/c2_asyncs_sleep50_r340_s65536_g025	0.0.1@1784515959880	b6b657688a11aaaeebaf050ddd9b5451dde9add414e60252659db731844dd37e	true	200	present	832a98b15279a10ff2e47bcd6f373ac01478f8f187916735773683b3e2652249	832a98b15279a10ff2e47bcd6f373ac01478f8f187916735773683b3e2652249	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b4bb2954a9a5	false	true	false	false	true	true	false	true	ok	577	1784516286523311483	1784516287778501717	1255.190545	1045	1052	263	573	65	955741822	32362738	28551989	2371036	30923373	923348357	65184467	1021223699	1022602446	11925904	145249	7961629	590732	16119927	7519	135466346	1200488	11031	4417077	53796	2948802	218793	5970446	2784	50173586	444632	4085	2699953410	calibrated_monotonic_raw_20ms
asyncs	65536	25	warm_followup	1	s65536-g025-warm01	105fb175ebae4b339fb175ebae9b3339	/guest/c2_asyncs_sleep50_r340_s65536_g025	0.0.1@1784515959880	b6b657688a11aaaeebaf050ddd9b5451dde9add414e60252659db731844dd37e	true	200	present	7cddce645a462d0ba9f255a9414d275d6e9f5b5966614577cc0139670ceef555	7cddce645a462d0ba9f255a9414d275d6e9f5b5966614577cc0139670ceef555	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b4bb2954a9a5	false	false	true	true	false	false	true	true	ok	578	1784516288045148179	1784516288120800439	75.652194	59	1052	263	573	65	269	0	0	0	0	0	54527050	54624133	55221763	0	0	3434997	413977	6621235	3516	135211084	564171	6368	0	0	1272243	153327	2452351	1302	50079043	208955	2358	2699953410	calibrated_monotonic_raw_20ms
asyncs	65536	25	warm_followup	2	s65536-g025-warm02	201210b1de04475d9210b1de04475d50	/guest/c2_asyncs_sleep50_r340_s65536_g025	0.0.1@1784515959880	b6b657688a11aaaeebaf050ddd9b5451dde9add414e60252659db731844dd37e	true	200	present	53908e2ccfb93bc1ad956ad9f4704e9ca11687d0a93d6b657d68697921aa7147	53908e2ccfb93bc1ad956ad9f4704e9ca11687d0a93d6b657d68697921aa7147	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b4bb2954a9a5	false	false	true	true	false	false	true	true	ok	579	1784516288128133922	1784516288199680121	71.546242	58	1052	263	573	65	214	0	0	0	0	0	54373469	54472943	55060036	0	0	3431329	260840	6444118	3724	135213695	602715	5126	0	0	1270884	96609	2386751	1379	50080010	223231	1898	2699953410	calibrated_monotonic_raw_20ms
asyncs	65536	25	warm_followup	3	s65536-g025-warm03	ae2834b842fa4b0ba834b842fa9b0b38	/guest/c2_asyncs_sleep50_r340_s65536_g025	0.0.1@1784515959880	b6b657688a11aaaeebaf050ddd9b5451dde9add414e60252659db731844dd37e	true	200	present	a05e37ac7c1ea2c5b3abbfbdd2530c3f3f37cf1065c7107918aff21a7c62ac2c	a05e37ac7c1ea2c5b3abbfbdd2530c3f3f37cf1065c7107918aff21a7c62ac2c	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b4bb2954a9a5	false	false	true	true	false	false	true	true	ok	580	1784516288464505410	1784516288534511639	70.006107	58	1052	263	573	65	198	0	0	0	0	0	54407111	54512087	55098423	0	0	3493304	239778	6514667	3826	135209429	593209	5098	0	0	1293838	88808	2412881	1417	50078430	219710	1888	2699953410	calibrated_monotonic_raw_20ms
asyncs	65536	25	warm_followup	4	s65536-g025-warm04	a1e6e4972d434b55a6e4972d433b5543	/guest/c2_asyncs_sleep50_r340_s65536_g025	0.0.1@1784515959880	b6b657688a11aaaeebaf050ddd9b5451dde9add414e60252659db731844dd37e	true	200	present	b7183ac0fd6a51b46704db68d1734c178064597dbc2e53a0d0bd387ed45734c7	b7183ac0fd6a51b46704db68d1734c178064597dbc2e53a0d0bd387ed45734c7	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b4bb2954a9a5	false	false	true	true	false	false	true	true	ok	581	1784516288796313541	1784516288876276073	79.96267	60	1052	263	573	65	197	0	0	0	0	0	54471658	54564669	56447956	0	0	3499526	241505	6665135	3946	135206699	601053	5167	0	0	1296143	89447	2468611	1461	50077419	222616	1913	2699953410	calibrated_monotonic_raw_20ms
asyncs	65536	25	warm_followup	5	s65536-g025-warm05	b65991340c9643119991340c9643112d	/guest/c2_asyncs_sleep50_r340_s65536_g025	0.0.1@1784515959880	b6b657688a11aaaeebaf050ddd9b5451dde9add414e60252659db731844dd37e	true	200	present	cc55dffc903f433152098fac153a5f2258a982d7081494e389531cfc642becd3	cc55dffc903f433152098fac153a5f2258a982d7081494e389531cfc642becd3	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b4bb2954a9a5	false	false	true	true	false	false	true	true	ok	582	1784516289139661500	1784516289209332113	69.671129	58	1052	263	573	65	270	0	0	0	0	0	54445348	54543073	55115691	0	0	3543984	236304	6568145	3626	135209174	604160	5009	0	0	1312609	87521	2432688	1342	50078335	223766	1855	2699953410	calibrated_monotonic_raw_20ms
asyncs	262144	25	fresh_first_use	0	s262144-g025-fresh	42447ffc807a4b3a847ffc807a2b3a68	/guest/c2_asyncs_sleep50_r340_s262144_g025	0.0.1@1784515966209	bbce6d850deccadb18bd5a6e7e171bc496cfcd7ccf9607ab2f9b27d63467e579	true	200	present	cadf6a95eb03896a779d1cc32c4b4068f456a7d1a5278856813c26d42ff00b24	cadf6a95eb03896a779d1cc32c4b4068f456a7d1a5278856813c26d42ff00b24	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c89e07b40ab2	false	true	false	false	true	true	false	true	ok	583	1784516289472778743	1784516290751402151	1278.623496	971	1052	263	573	65	843394683	33221950	28980463	3313805	32294559	810144226	66196330	910018446	918388201	11547356	457443	7445783	628106	15752489	10584	135370987	1096290	12751	4276930	169428	2757782	232639	5834434	3920	50138944	406045	4722	2699916974	calibrated_monotonic_raw_20ms
asyncs	262144	25	warm_followup	1	s262144-g025-warm01	bce3b4da77a04a45a3b4da77a06a45c3	/guest/c2_asyncs_sleep50_r340_s262144_g025	0.0.1@1784515966209	bbce6d850deccadb18bd5a6e7e171bc496cfcd7ccf9607ab2f9b27d63467e579	true	200	present	db8d91fcf2e55f1d350f861e6c89c78c5dd0a25030173aad2d1c0e9f5515b710	db8d91fcf2e55f1d350f861e6c89c78c5dd0a25030173aad2d1c0e9f5515b710	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c89e07b40ab2	false	false	true	true	false	false	true	true	ok	584	1784516291024183010	1784516291103501423	79.318286	64	1052	263	573	65	272	0	0	0	0	0	54961695	55202817	55849092	0	0	3642788	284564	6379022	3465	135130004	625758	5757	0	0	1349222	105397	2362673	1283	50049688	231769	2132	2699916974	calibrated_monotonic_raw_20ms
asyncs	262144	25	warm_followup	2	s262144-g025-warm02	7f04b2fbb0de48c584b2fbb0de88c514	/guest/c2_asyncs_sleep50_r340_s262144_g025	0.0.1@1784515966209	bbce6d850deccadb18bd5a6e7e171bc496cfcd7ccf9607ab2f9b27d63467e579	true	200	present	7414eded0171bead057c51726c59c03d82086c4df9de478aa1d8deb4e1b4f769	7414eded0171bead057c51726c59c03d82086c4df9de478aa1d8deb4e1b4f769	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c89e07b40ab2	false	false	true	true	false	false	true	true	ok	585	1784516291367288987	1784516291440557340	73.268936	60	1052	263	573	65	272	0	0	0	0	0	55510872	55676850	56288837	0	0	3487001	281966	6738772	3707	135281418	596439	6942	0	0	1291521	104435	2495918	1373	50105769	220910	2571	2699916974	calibrated_monotonic_raw_20ms
asyncs	262144	25	warm_followup	3	s262144-g025-warm03	f25085b523c440219085b523c4c02125	/guest/c2_asyncs_sleep50_r340_s262144_g025	0.0.1@1784515966209	bbce6d850deccadb18bd5a6e7e171bc496cfcd7ccf9607ab2f9b27d63467e579	true	200	present	969eda72b09b839296968331cc09735a8ad89dd7a6c5908216fd25fe598099d6	969eda72b09b839296968331cc09735a8ad89dd7a6c5908216fd25fe598099d6	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	c89e07b40ab2	false	false	true	true	false	false	true	true	ok	586	1784516291703806430	1784516291776066191	72.259745	59	1052	263	573	65	307	0	0	0	0	0	54997577	55144404	55728835	0	0	3532419	291764	6410350	3506	135216157	612891	5682	0	0	1308343	108064	2374276	1298	50081598	227003	2104	2699916974	calibrated_monotonic_raw_20ms
