profile	phase	size_bytes	schedule_cycle	ordinal	logical_request_id	attempt_id	activation_id	terminal_success	full_output_verified	verification_status	application_input_bytes	application_input_sha256	application_output_bytes	application_output_sha256	expected_rid	actual_rid	rid_status	decrypt_status	source_input_envelope_bytes	c_out_bytes	ct_bytes	warm_eligible	warm_reason	payload_evidence_status	direct_timing_status
reusable-concurrency	measured	4194304	82	574	574	1	37ee77e33a604b19ae77e33a606b19b8	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	bba1bec39115b08869b354dc432263a43279621cb64eddd1e49a897b0599e2dd	bba1bec39115b08869b354dc432263a43279621cb64eddd1e49a897b0599e2dd	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	83	575	575	1	241e9c83bfc44cd79e9c83bfc43cd712	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	dda5ef883b90fd70b360b9169bdf74ca07393e5e056946d35ff7e653dfbc92aa	dda5ef883b90fd70b360b9169bdf74ca07393e5e056946d35ff7e653dfbc92aa	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	83	576	576	1	a2a25e25c0f7489fa25e25c0f7e89fad	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	e8bc9f953059a1abd9c0047f05948b18632dfcae9acdef19773c3e7d305d3419	e8bc9f953059a1abd9c0047f05948b18632dfcae9acdef19773c3e7d305d3419	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	83	577	577	1	03af426e020e46d6af426e020e36d6ed	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	0d149152dfe08cbe6a1ac91fdabe0ae3118fbca9e603106dcf90802369954902	0d149152dfe08cbe6a1ac91fdabe0ae3118fbca9e603106dcf90802369954902	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	83	578	578	1	68ec09afd2c34a73ac09afd2c37a73a8	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	d01927c763939759135edaad88198998bfda82ab7805a02fd28f3bf28bbf58ae	d01927c763939759135edaad88198998bfda82ab7805a02fd28f3bf28bbf58ae	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	83	579	579	1	ce957c5af4734b5f957c5af473eb5f8a	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	1c35117b9f10200323d6cd9bfdc7206eb710ae4c27c2102787f95316bdaea20c	1c35117b9f10200323d6cd9bfdc7206eb710ae4c27c2102787f95316bdaea20c	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	83	580	580	1	31a97a4a9b3c4a4ea97a4a9b3c5a4ea1	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	45e4416c6c1c60202b22beffb05ebee3aaf24efe34464107bb8927858a2d47b3	45e4416c6c1c60202b22beffb05ebee3aaf24efe34464107bb8927858a2d47b3	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	83	581	581	1	8fbfb0b6c7a44c10bfb0b6c7a4dc10a1	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	fbb7769d16b64632c461b7d91618b2a9d92cfc1357dd79411702aae8000f0c00	fbb7769d16b64632c461b7d91618b2a9d92cfc1357dd79411702aae8000f0c00	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	84	582	582	1	e992d26d960448c792d26d960458c70f	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	c13c073abbcaed235ca06adf56690bcb9fbeaa5dd276f2c7979a8574769c8eb3	c13c073abbcaed235ca06adf56690bcb9fbeaa5dd276f2c7979a8574769c8eb3	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	84	583	583	1	ae3ce4d8be6c4ea9bce4d8be6c7ea98f	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	9af4ffd4b26c7239cfacd75677b6f9d95b1c0383368faff419253b8eb9b8abd5	9af4ffd4b26c7239cfacd75677b6f9d95b1c0383368faff419253b8eb9b8abd5	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	84	584	584	1	1eb9e2f337c445a0b9e2f337c415a014	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	f66c3330775ba0c82057e955f741599390140a77d346a61e69a923b0dabf6f23	f66c3330775ba0c82057e955f741599390140a77d346a61e69a923b0dabf6f23	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	84	585	585	1	38b971dbf09a4bedb971dbf09a6bedc9	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	512753ed14bd8cb94adbf8295c78749fb368bdfa87a59a800d610084ed90d331	512753ed14bd8cb94adbf8295c78749fb368bdfa87a59a800d610084ed90d331	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	84	586	586	1	d381c1e1782b499281c1e1782b999242	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	0e30e734f20c66f217a4c28d6b3d214a10226b17c59dd22eabb33496eb5636db	0e30e734f20c66f217a4c28d6b3d214a10226b17c59dd22eabb33496eb5636db	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	84	587	587	1	0f7861145f7d4050b861145f7d505020	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	5c9415a916f238261162dd9c98b27d563ac7ab0bda546b9fa06b6b8a81df730e	5c9415a916f238261162dd9c98b27d563ac7ab0bda546b9fa06b6b8a81df730e	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	84	588	588	1	64e2f359175f47a0a2f359175f37a0cb	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	64a05007f2ee3c895dad6f81428125acc4e99808422ca8bb6b5ca6203c69414c	64a05007f2ee3c895dad6f81428125acc4e99808422ca8bb6b5ca6203c69414c	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	85	589	589	1	24747e4c2d8f42feb47e4c2d8f02fe5a	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	dca90bc1f54f86397501bfcabfedde57455b03028991557d0abe5287125c9548	dca90bc1f54f86397501bfcabfedde57455b03028991557d0abe5287125c9548	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	85	590	590	1	e6cac58611e043768ac58611e0c376a8	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	b0b5b60854ebbd5659f9ad29d5847d20998037d6337a21f69dd394889ded4b80	b0b5b60854ebbd5659f9ad29d5847d20998037d6337a21f69dd394889ded4b80	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	85	591	591	1	93e982f49ea64178a982f49ea6617816	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	a14de33c0171afdd6c5c498ef7ba024c749eb7ef6d4966ea317813ebde4b2739	a14de33c0171afdd6c5c498ef7ba024c749eb7ef6d4966ea317813ebde4b2739	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	85	592	592	1	4aa14fd03545471fa14fd03545771f79	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	cdd2636a87647e534458973a4fe61d6d78f3bffad69d26d28780b1a96f347fa0	cdd2636a87647e534458973a4fe61d6d78f3bffad69d26d28780b1a96f347fa0	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	85	593	593	1	438f6464eaf34f8d8f6464eaf3ff8d02	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	b3f81c622a3ea134947df7919635e35d678d1e5544f1bc2b39a5daf497b498d1	b3f81c622a3ea134947df7919635e35d678d1e5544f1bc2b39a5daf497b498d1	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	85	594	594	1	0e23ecfe11ec4481a3ecfe11ec348151	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	0ef6ece6c0f56b4280601c3e8d9cc5791ae914c9a03e66fee4994c0632c0b021	0ef6ece6c0f56b4280601c3e8d9cc5791ae914c9a03e66fee4994c0632c0b021	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	85	595	595	1	9cbc2acc49b74feebc2acc49b7cfee6e	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	de642c9c25d37c7da74ad3f0fa18c184e40b943f010890dba7d10cb1d23bdb51	de642c9c25d37c7da74ad3f0fa18c184e40b943f010890dba7d10cb1d23bdb51	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	86	596	596	1	da509a51b1564666909a51b156d6664e	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	d792bc16e9c979ca733a4d4e6530d925b860b3a9fdda113de1f6d52eab1ff62b	d792bc16e9c979ca733a4d4e6530d925b860b3a9fdda113de1f6d52eab1ff62b	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	86	597	597	1	971aa64036174fc39aa64036176fc39a	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	72778918d1fbc05de9464ac8e138fefa9c54cc05ecc716c8abb0f50e8c6f9e0d	72778918d1fbc05de9464ac8e138fefa9c54cc05ecc716c8abb0f50e8c6f9e0d	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	86	598	598	1	6246e6e61f2540f286e6e61f25c0f23e	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	3173fece1f0ee8e16a96fa3d0d43db828cb3943e8590a0a2398278abb1378045	3173fece1f0ee8e16a96fa3d0d43db828cb3943e8590a0a2398278abb1378045	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	86	599	599	1	bf3936a0c3184d6cb936a0c3184d6ce2	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	d59254fc652f206147fd8058a343d1b3926a629e1df9af96cc772c7e102be340	d59254fc652f206147fd8058a343d1b3926a629e1df9af96cc772c7e102be340	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	86	600	600	1	7ad08fcc537a43ad908fcc537a13ad07	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	f589966c36d937275fd9d0a732ae61832ba4a326ea33cc1a4497d59931d4d8f7	f589966c36d937275fd9d0a732ae61832ba4a326ea33cc1a4497d59931d4d8f7	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	86	601	601	1	4a9b3b42329546c89b3b423295e6c846	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	525631589a5941b6eaa29587716e291ae3185a3f40acb7ab0661110c4cd658ec	525631589a5941b6eaa29587716e291ae3185a3f40acb7ab0661110c4cd658ec	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	86	602	602	1	148b16101f97412c8b16101f97012c02	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	1a02407d092d4fc6a5e790cc834e2ea20f946abdacf43f773285410605c928e4	1a02407d092d4fc6a5e790cc834e2ea20f946abdacf43f773285410605c928e4	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	87	603	603	1	91b924d683d64156b924d683d631564e	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	c3cc1488af2e08c818982a6f43e4ec8065cc383d0f8025804070ee2d466501e2	c3cc1488af2e08c818982a6f43e4ec8065cc383d0f8025804070ee2d466501e2	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	87	604	604	1	7c1ebb0ba8ec490c9ebb0ba8ec790c90	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	1d793266b34b9090312b0f88d952e851df44f73ac7d51631bd3f8dadc956feb5	1d793266b34b9090312b0f88d952e851df44f73ac7d51631bd3f8dadc956feb5	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	87	605	605	1	b984a72f87544b0584a72f87540b0557	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	09417e5e59d612d8151f845f5ff8743733fbacd44f1522d50f10f0897bcbd1d7	09417e5e59d612d8151f845f5ff8743733fbacd44f1522d50f10f0897bcbd1d7	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	87	606	606	1	6094fa67df7340ed94fa67df73e0ed51	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	0711e4b5a2d9d7c260a60d5278eaf1e1c6048fc09eb22a0515d45253784f7c06	0711e4b5a2d9d7c260a60d5278eaf1e1c6048fc09eb22a0515d45253784f7c06	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	87	607	607	1	2f85c22cb82b473085c22cb82b87306c	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	3eb39ac71ba0f99823ae578d28e17770e65d5c9aa736025a80f8307487f09bdd	3eb39ac71ba0f99823ae578d28e17770e65d5c9aa736025a80f8307487f09bdd	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	87	608	608	1	d1bd71403dfa4532bd71403dfab53256	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	0232e63b8dbc70ec225fd308468204aa33ede58962bec8e22d38081708b7a018	0232e63b8dbc70ec225fd308468204aa33ede58962bec8e22d38081708b7a018	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	87	609	609	1	e496059c71864c2896059c71861c281b	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	f739ceddec36de3e781cf359df75fc6a99a99dc1368177790d0166edd0e875ec	f739ceddec36de3e781cf359df75fc6a99a99dc1368177790d0166edd0e875ec	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	88	610	610	1	d08057a6e23142c38057a6e23122c399	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	9d0298ff115e4c918d48acb2e0d4803a59cdeac16fe675c023c8238d8da52aae	9d0298ff115e4c918d48acb2e0d4803a59cdeac16fe675c023c8238d8da52aae	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	88	611	611	1	80acf218fee94b28acf218fee98b2839	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	ff923d4be11e24764dbaa9e70cdd3d072d889976ffef568a36365d998a3c0021	ff923d4be11e24764dbaa9e70cdd3d072d889976ffef568a36365d998a3c0021	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	88	612	612	1	6f63672f3bcc4ce8a3672f3bcc4ce894	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	545dc31c7c98949bbf48de339ee1ac486da2004471ad3199b0572d7a0a025fc6	545dc31c7c98949bbf48de339ee1ac486da2004471ad3199b0572d7a0a025fc6	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	88	613	613	1	28b1bc06815c4ab5b1bc06815c4ab516	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	68526359a767c656ba4f02e7fdf1af6dd4fc649420df0c3d39d8667d84005818	68526359a767c656ba4f02e7fdf1af6dd4fc649420df0c3d39d8667d84005818	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	88	614	614	1	889756e382954a4d9756e382958a4d4a	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	79507f5c62120b15f0fc77c575e169a880abdb710c44834aa3ef3af22cb37537	79507f5c62120b15f0fc77c575e169a880abdb710c44834aa3ef3af22cb37537	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1048576	88	615	615	1	93eacb38aaa94c6baacb38aaa97c6bf7	true	true	ok	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	1048576	9c5cf60a38878d9f81cc281e3cdb909dd5dbd7ea7a137ea589a1533176ec8ee4	17aa1a09194505e6fc90da29d6d6e6b2adc6aa0dc8a957c9fdd4dd4f68b64396	17aa1a09194505e6fc90da29d6d6e6b2adc6aa0dc8a957c9fdd4dd4f68b64396	match	ok	1048761	1048604	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4194304	88	616	616	1	95eb09374702446dab09374702f46db5	true	true	ok	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	4194304	87492d71e0e5ffa3a31731b0509a460c1341d04f0a07270608a4cef3e7af3047	e9a8975887806c6081a21a89d297e894976c2a3ab7b845f01cb2a468f41125d7	e9a8975887806c6081a21a89d297e894976c2a3ab7b845f01cb2a468f41125d7	match	ok	4194489	4194332	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	1024	89	617	617	1	9923f6e15361457aa3f6e15361957a38	true	true	ok	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	1024	5a34809ee11c086e125d8814803c15b09ed35ac681fa1fc0212e403a19515301	9d3e1416b9eb596b2fe9630cae44c6b3484516e3845138b6941dfba180c077d2	9d3e1416b9eb596b2fe9630cae44c6b3484516e3845138b6941dfba180c077d2	match	ok	1209	1052	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	4096	89	618	618	1	e003c62c77174ed083c62c77172ed0be	true	true	ok	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	4096	5a08c1d15524130e85bc5eadea5f46f686f4766201cacf1c0699a621bea8128b	1ba502f2ebe056c4eafbca4bf636ee146a5d7beea9729e11f979d34e9446ea85	1ba502f2ebe056c4eafbca4bf636ee146a5d7beea9729e11f979d34e9446ea85	match	ok	4281	4124	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	16384	89	619	619	1	b49aea84378e42969aea84378ee296e3	true	true	ok	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	16384	88d019d4d22a86c40fdea9b2488b739b9878e15350df7b2c47be3a03d1eea8db	dda26074d5ab4d579170aa4ef37166a10153176e8bb4ebaf5cc456f3180c8656	dda26074d5ab4d579170aa4ef37166a10153176e8bb4ebaf5cc456f3180c8656	match	ok	16569	16412	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	65536	89	620	620	1	1c20db4013af46ffa0db4013af36ff00	true	true	ok	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	65536	8ec8c863b2578784b3fc488f560037299179a01f25d8f611c3ed97671a055e83	e7dd269b8f3f5a998f614a41d7821843053eefda53ceb4674167463742843e5a	e7dd269b8f3f5a998f614a41d7821843053eefda53ceb4674167463742843e5a	match	ok	65721	65564	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
reusable-concurrency	measured	262144	89	621	621	1	bd18c4a1ad8943b698c4a1ad89c3b648	true	true	ok	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	262144	ca8f70315cf0740a924eae1b531711c9df9ca3d127e4db9471df261015b3facb	1882ee72f5c29a45f8a017c3cd714c4181da0463997a22b109a7fd746f9fc2c2	1882ee72f5c29a45f8a017c3cd714c4181da0463997a22b109a7fd746f9fc2c2	match	ok	262329	262172	65	unavailable	requires_RG270_warmed	complete_byte_match	complete
